AVERAGE MONTHLY RANK CORRELATIONS OVER 60 MONTHS
Universe Name: Russell 2000
Factor Code: NIStab
Factor Name: Net Income Stability
Tab Name: Zero
Created Date: 2024-07-25

Category,Factor Name,Correlation,T-Stat
Analyst Expectations,Expected LTG,-0.0276995850300044,-3.90493727812348
Price Momentum,5 Day Price Reversal,-0.0307766737272188,-1.83313804645533
Analyst Expectations,Analyst Earnings Estimate Diffusion,0.0449642507115188,3.30787200574379
Earnings Quality,Cash Conversion Cycle,-0.0504078929988603,-9.17622716021849
Price Momentum,Price Momentum,0.0544806651698558,3.40219214593815
Price Momentum,1M Price Reversal,-0.0574713717153096,-3.56653600525837
Price Momentum,1M Price High - 1M Price Low,-0.0611730869785196,-4.14789232795524
Historical Growth,1Y Chg in Sales Turnover,-0.0661013199147486,-7.02604585024534
Capital Efficiency,Long Term Debt to Equity Ratio,0.0872557977958935,26.0740091710382
Analyst Expectations,Number of EPS FY1 Revisions,0.107212234645934,6.37684149815971

Correlation (Factors)
,Analyst Expectations,Price Momentum,Analyst Expectations,Earnings Quality,Price Momentum,Price Momentum,Price Momentum,Historical Growth,Capital Efficiency,Analyst Expectations
Date,Expected LTG,5 Day Price Reversal,Analyst Earnings Estimate Diffusion,Cash Conversion Cycle,Price Momentum,1M Price Reversal,1M Price High - 1M Price Low,1Y Chg in Sales Turnover,Long Term Debt to Equity Ratio,Number of EPS FY1 Revisions
1993-10-31,,0.300656237208995,,0.186288355814653,0.279417463723383,0.24747795428953,0.241652201488242,-0.190205757417076,0.246407768562192,
1993-11-30,,-0.169701160393381,,0.131869701320619,-0.0665599809495534,0.0518781833536065,-0.0933349568260934,-0.165684104013631,0.270743519351491,
1993-12-31,,0.0124197803708854,,0.174430266770405,-0.085277584726134,-0.071990496234109,-0.182619995066869,-0.0594613119452256,0.286326812514306,
1994-01-31,,-0.24145663120645,,0.0911675013029062,-0.0898162311562442,-0.0583003796384186,-0.156846185256508,-0.0738907419901679,0.281320964463513,
1994-02-28,,0.0704274125535487,,0.0429645841366826,0.0452912257359591,0.0878657064118335,-0.133882311328371,-0.0651538141533366,0.274318816408811,
1994-03-31,,-0.0103986726363698,,0.128481484294184,0.0372467882665258,0.0635817789540819,0.0759701906701308,-0.143831301130022,0.133169551995977,
1994-04-30,,0.0218309790126959,,0.144074609110783,-0.0665905343310226,-0.0825416612848115,-0.123266874390635,-0.102875672783354,0.152310603867113,
1994-05-31,,0.0593919007452521,,0.137544266512534,0.0244456023907555,-0.00680274492035743,-0.0158316115693234,-0.133306302182715,0.129598597893506,
1994-06-30,,-0.131842530469755,,0.142221015642447,-0.135184876971616,-0.081143942748398,-0.040755911687053,-0.0957506478520609,0.14940136582096,
1994-07-31,,-0.182451188450078,,0.0965420159441319,-0.207699685761053,-0.0917291848702887,-0.157049085655817,-0.0834175908648775,0.146493064839622,
1994-08-31,,0.108173409656431,,0.0852991948158344,0.0513205147713022,0.0799524747754934,-0.0162722160713312,-0.0797477553207364,0.158130839543508,
1994-09-30,,-0.0450289589016618,,0.0917290967463039,-0.127394105534815,-0.123080719122993,-0.130499729957175,-0.105653677604096,0.157818137908041,
1994-10-31,,-0.0309860414809827,,0.0897226753420122,-0.00334455090519025,0.0123322070650072,-0.0118537638836068,-0.113272201173856,0.164360490370851,
1994-11-30,,-0.0260664131274607,,0.110312555198791,0.0358902981983334,-0.0220564021565744,-0.00794190346939623,-0.0875520044291648,0.138528674460523,
1994-12-31,,-0.114602857258727,,0.127101111189907,-0.110637791465883,-0.192037127032288,-0.153085710646884,-0.0989293419086082,0.102293376246474,
1995-01-31,,0.12661824069319,,0.161886767929165,0.146686841939896,0.019793533507205,0.0493595394386488,-0.104455703010282,0.077643011979795,
1995-02-28,,-0.0438878098888289,,0.136240279327704,0.0741777348312968,-0.00524763405300891,-0.0665636926108712,-0.106714872392006,0.0562613670075135,
1995-03-31,,0.0670714246660895,,0.0244468652501459,0.156715996551942,-0.114344200685647,-0.0900871038394019,-0.0760628737837527,-0.00571844325891447,
1995-04-30,,-0.0404253482511905,,-0.0131449101237888,0.156632851924425,0.0222899233859495,0.00642193066740074,-0.0778997942782466,0.0141770751214461,
1995-05-31,,-0.00288108474126348,,-0.0183019253250091,0.146945522492938,-0.0187564174504073,-0.0111323229997435,-0.0204707406445737,0.0035478402482194,
1995-06-30,,0.135069083728464,,0.000433509244414094,0.159311005292437,-0.0416416980663074,0.0134740396427716,-0.0497789087616137,0.00663919887266242,
1995-07-31,,-0.122205198154604,,0.0568303467812725,-0.0144476328439375,-0.0982188992942573,-0.0798060102457493,-0.0593924816807112,-0.0333742563440277,
1995-08-31,,-0.0707818075639286,,0.0775844958006389,0.0900533313550846,0.0846860281697709,-0.0290076829107569,-0.0971923955212847,-0.0476508743154562,
1995-09-30,,-0.14558554955801,,0.0652884934347757,-0.0490870033754411,-0.169871635453769,-0.124687832112426,-0.152214191712666,-0.0394501942876396,
1995-10-31,,-0.143963328340293,,0.058593818801578,-0.0384874913975637,-0.156318738179052,-0.116241202534832,-0.169000262855252,-0.0171420179998854,
1995-11-30,,0.0447717141798925,,0.0464336445598314,0.170087499053846,0.077387447032835,0.0528574455097679,-0.0888505088133409,0.0111452700657733,
1995-12-31,,-0.0490753197798761,,0.0428126818344298,0.083160432593209,0.0159575738050014,-0.00393108364852096,-0.0876778849359471,0.0030282281662288,
1996-01-31,,-0.0031953277156241,,0.03641149640481,0.0914994614663413,0.0749007484781784,-0.0090026658104927,-0.086485379827802,0.0368221448705448,
1996-02-29,,-0.00730191991398961,,0.0238033235475848,0.0257286641802349,-0.0206952365009716,-0.0719992592488071,-0.0651620768954743,0.0586269556231812,
1996-03-31,,-0.0261486168869932,,0.085355476108621,0.0381105948583414,-0.0184954049613537,-0.0479030258943059,-0.0465299749210041,0.128531672488435,
1996-04-30,,0.0585643242278123,,0.0786488785865218,0.113542043853978,0.0455197682287049,0.00877186966144896,-0.045595107238389,0.142256746093966,
1996-05-31,0,-0.0513591481357855,,0.0842949165215945,0.100272290161646,0.0634605347695064,0.0115656369748175,-0.0202060371676439,0.148688472227889,
1996-06-30,1,0.00829239250635717,,0.115474796607651,0.0331465892992406,-0.0468424610059752,-0.0385942689646296,-0.0229699215523147,0.114980171918412,
1996-07-31,1,0.0714466893435813,,0.0614680983311519,0.0128949764866901,-0.0981706809271058,-0.0313859534487972,-0.0302569268770454,0.141179140944898,
1996-08-31,0.962435642027072,-0.0704042344886523,,0.093066086981831,0.00310538672804951,-0.0409346632288476,-0.10022052714162,-0.0114566873598816,0.143536936972657,
1996-09-30,0.825466331052821,-0.00241956541004558,,0.109997870637515,0.0861185099242997,0.0600226062901656,-0.0253280874528883,-0.00124608706489464,0.144922363195113,
1996-10-31,0.814537536415343,-0.0141524996851054,,0.107694188362133,-0.00822169927745585,-0.0893780972733428,-0.0555809476032269,-0.0113660758496068,0.125901095241077,
1996-11-30,0.814666222829928,-0.0165866294488163,,0.0981232720865222,0.00784030702589445,-0.0543547882093402,-0.0690617862664057,-0.0157251829643018,0.120795184534856,
1996-12-31,0.349741564180929,-0.0654577290853358,,0.09652579157663,-0.016175939602974,-0.0228629833949387,-0.124316200887636,-0.0340263574481937,0.120291984461935,
1997-01-31,0.414918928779293,0.0398878135321785,,0.0976938055469219,0.0988386238742365,0.0350311100002821,-0.0369558001241455,-0.0350687015686688,0.115943571417709,
1997-02-28,0.454976474952543,-0.0350798416171035,,0.107445899653317,0.0329354135728906,-0.0588708014954684,-0.031346540594569,-0.0239004430213271,0.106412358021226,
1997-03-31,-0.0319046413570314,-0.0179018149851691,,0.0971138202014936,0.0701909512042398,-0.0929305261554381,0.000570641957664572,-0.06751618326126,0.0851410117285404,
1997-04-30,-0.0168768537400405,-0.0587326675005541,,0.0899875649940375,0.033914927662418,-0.107851602231995,-0.0790307848061022,-0.0740341071882532,0.0914998898102574,
1997-05-31,0.141794213416048,0.0211016532406191,,0.101448973335464,0.125327355991065,0.0631980018475848,-0.0417846685844934,-0.0566123333492393,0.0944134218133091,
1997-06-30,0.0966405069849405,0.0212253206029694,,0.100208737431094,0.0727646791064861,-0.030540406215442,-0.050577814019345,-0.0796949403872314,0.112449803663624,
1997-07-31,0.324860367288159,-0.0320077992126573,,0.0795850684562851,-0.0209990783972802,-0.0938333889146897,-0.0855334801910589,-0.0781614356261517,0.111727082056388,
1997-08-31,0.398290323334813,0.0194777499687789,,0.0890458045846815,0.100653176096226,0.000351721925046462,-0.00701566743907486,-0.0765198117110355,0.132190080540218,
1997-09-30,0.399965512748015,-0.00336702072501235,,0.0938162163621258,0.075878052453843,-0.01663341762487,-0.0400395164495147,-0.119869250580921,0.138084107456161,
1997-10-31,0.398190163047234,-0.104514894116905,,0.0800825637138048,0.00330773605703003,-0.0764977671362377,-0.0551155240814445,-0.115238751156119,0.142416494289453,
1997-11-30,0.479674653624261,-0.0451373501603064,,0.084462689553479,0.0391651524404637,-0.0882891073948685,-0.0828228864705154,-0.113401000425888,0.129656568001171,
1997-12-31,0.527845661045727,-0.0112278044000878,,0.0965261857133272,0.042349597640616,-0.12361344884697,-0.0901012643324671,-0.132774856204632,0.13528580817293,
1998-01-31,0.487834227441304,-0.0561299280476336,,0.0912537413310436,0.0928761255821292,0.00261668841433296,-0.0502544123299733,-0.125118615920627,0.123217792857585,
1998-02-28,0.519586605188651,-0.110698487316994,,0.0925200320870996,0.0442337775071681,-0.0747286449386266,-0.116266166768087,-0.10180100350627,0.119945433638395,
1998-03-31,0.192538357173991,-0.0502695275890186,,0.0774872412729912,0.0943761523652626,0.0289089272706711,-0.0589600868878706,-0.0774045323944859,0.11645538359411,
1998-04-30,0.0288608599317478,0.0362744992944795,,0.0830689905731037,0.128169415837619,0.000718693848983388,-0.00368066619198866,-0.0904216185032247,0.113747208204702,
1998-05-31,0.0154233151206364,-0.104394452165943,,0.0952436037095243,0.0490105687636276,-0.0615357492689666,-0.0830311208567382,-0.0953147462140885,0.110323520450148,
1998-06-30,0.153372829888182,-0.0173511941409134,,0.0802443453007224,0.0899112638196742,-0.00331486445945881,-0.00959643777339902,-0.0948553108781552,0.141893112201414,
1998-07-31,0.26336727684976,-0.0200283567166349,,0.0803109061482496,0.0479440658049832,-0.0431774507583687,0.0155481947808951,-0.0713654967815756,0.128769358441073,
1998-08-31,0.182320195265345,-0.149455539636787,,0.106945446626536,-0.0177987517624857,-0.176276131924448,-0.0437193491706904,-0.0909839912709245,0.132678807431362,
1998-09-30,0.273305343915,-0.0251614193346433,,0.0981089204382638,0.104286033991926,0.0622848702033379,-0.0183713558988182,-0.0870895352581856,0.124315349719355,
1998-10-31,0.272480408014907,0.00273266344856214,,0.0979467368667497,0.0477107532992456,-0.0445728386518796,-0.0876661665281908,-0.0736832799917975,0.121613233223827,
1998-11-30,0.135730671820998,-0.0692502612382165,,0.0814123548365186,0.0686584267366186,-0.0162792161484861,-0.0705992954252091,-0.0822033367784181,0.111510441925288,
1998-12-31,0.134223413522805,0.0880403347536592,,0.0932444083819868,0.156584542253825,0.00994215489685991,-0.00694225123931435,-0.0729182462772552,0.1175933629758,
1999-01-31,0.177827849373658,-0.0246028156143016,,0.0848458683007101,0.117560526999241,0.092747121784379,0.00246036070785683,-0.0685699642044664,0.114116482298462,
1999-02-28,0.00917151291910057,-0.015191188101443,0,0.0946357313008764,0.0552396783705115,-0.0592313350708753,-0.0173525329900278,-0.0654183439810268,0.118301299980336,
1999-03-31,0.00387229957842767,-0.0137382249159788,0.307664960923594,0.0579050833483892,0.124896478416003,0.0246990187697133,0.0109173122021737,-0.0346604981114519,0.125574370893382,0.994966718708837
1999-04-30,-0.0113508921958956,0.0618298104641252,0.181597960629996,0.0550507652720472,0.130147935160505,0.0662450439195054,-0.00857224800364149,-0.0304413928183233,0.130155228342653,0.472790652959557
1999-05-31,0.00870706722468061,-0.0615218045855382,0.122101511010615,0.0714105052230538,0.0304539793185086,0.00124417093711675,-0.0659993716346981,-0.060312666457468,0.148706757099361,0.232952018374597
1999-06-30,0.00667342643468586,0.00222245346748539,0.0446260814540702,0.0643082691450915,0.0331328878874942,0.0591146766878764,-0.0187159131227785,-0.0910855185411275,0.142655457280497,0.0590721929938576
1999-07-31,-0.0050521904468223,-0.0258795657351251,0.113639428621104,0.0642520113623154,-0.0891078483971442,-0.0314388498104067,-0.0213834961034522,-0.0754637429145636,0.102717993534819,0.0736085183797914
1999-08-31,-0.0344411807506976,0.021201301573077,0.0603520791472896,0.0754072316563748,-0.0327984567226157,0.0418608615741937,0.103453657018306,-0.0883816421173692,0.0752802676957687,0.154995413698214
1999-09-30,-0.0465485787143818,-0.0257944877535746,0.0631913777951034,0.0765464288702408,-0.0669713434730407,0.06692939762653,0.0154936748670287,-0.0921608184606756,0.0715672571844571,0.112182333385484
1999-10-31,-0.0718672292245764,-0.0322203771391479,0.016055478780621,0.079585472569369,-0.123994400694119,-0.0162918047192313,-0.0710597310577568,-0.0988405993800298,0.0502861058419407,-0.0334301593758167
1999-11-30,-0.0381027985422421,-0.0224690289168886,0.121554278601946,0.0884996974610931,-0.0321729231392681,0.0863785820965502,0.0401903530644785,-0.122096001645197,0.0478736572464397,0.0548015220824888
1999-12-31,-0.0180439462890789,0.0659094162426121,0.0643996632226133,0.0887973353271616,0.0273295986521384,0.118979747189224,0.0725466758504938,-0.127785576839359,0.0549687040514767,0.057813395861191
2000-01-31,-0.0233605521070007,-0.0735338709606171,0.0647609781975858,0.0816848653358721,-0.0123299068253469,0.153251849135536,0.0708354088207932,-0.14822213670814,0.0545589232177905,0.0369821995644681
2000-02-29,-0.0383213521904276,0.0503533079106295,0.0820847744417938,0.0810962655644136,0.0117627474596235,0.160791140226628,0.0801298584683376,-0.144647993869225,0.0518303204125836,0.0746235994060692
2000-03-31,-0.0691714740508549,-0.138484054777912,0.124421447492261,0.0941785466637372,-0.180441912470042,-0.140023222546229,-0.176914833079648,-0.145164181440854,0.0259436087605737,0.148368971935251
2000-04-30,-0.0833203532953417,0.0431002678652001,0.0426283021565207,0.0999079084594728,-0.153135425357197,-0.25300999454926,-0.123135731168645,-0.136487969176311,0.0194473699570167,0.0857479450395865
2000-05-31,-0.0940841822621804,-0.000234778508262678,0.0595342735299922,0.101086205340126,-0.0667102498491276,-0.173190483533533,-0.123076635060857,-0.104920015719354,0.0276282306682325,0.0674808371649136
2000-06-30,-0.0957675095193879,0.0688777074317288,0.0417331297045112,0.135998787351305,0.0709177135994619,0.132689873548048,0.0482625840482828,-0.114319007166306,0.0422679323297931,0.059750398264382
2000-07-31,-0.168219353554353,-0.263918981383768,0.0283380708906679,0.0971535044871553,-0.314605179332458,-0.248846327144352,-0.243900611017906,-0.06775613011174,-0.0370083646167896,0.0501954050203172
2000-08-31,-0.160231073341345,0.0926284001958219,0.0794411981386357,0.0973491442326605,0.00285356085217094,0.0714326105241164,0.0448989947062327,-0.0177449641588213,-0.0572228025391829,0.0831786934693751
2000-09-30,-0.169894268298096,-0.0420009908910454,0.00764603099342285,0.0962105077022654,-0.130184512251451,-0.121177829840525,-0.1116066223838,-0.0161889258955025,-0.0596788261975342,0.0688998089837694
2000-10-31,-0.202534050247506,-0.114339215666744,0.0153140967566277,0.102874618405354,-0.131473990812029,-0.187481106142727,-0.145567718701769,-0.0133829778146662,-0.0598866140264589,0.0304574243994072
2000-11-30,-0.201947370817206,-0.227017158355861,0.0643121343764119,0.0980614660166294,-0.172055739160532,-0.352090747662008,-0.273477467937701,0.0143237440190271,-0.077935774373351,0.0662678728289165
2000-12-31,-0.201572746054752,0.059836299893277,0.0762353364503643,0.0972410608568603,0.0822901637138355,-0.19245701289367,-0.241044224467902,0.0271785316490814,-0.0793793073906215,0.07858797505208
2001-01-31,-0.201122866601619,-0.0473856236169032,0.0404300568129338,0.0980233532880936,0.243860340947198,0.230760771624557,0.0231790537121514,0.0325806042247619,-0.0810470331303344,0.0707777072099203
2001-02-28,-0.20735015167901,-0.141527695049543,0.0258870955511499,0.10807198074242,0.0199385725783154,-0.277330678196238,-0.19386641083259,0.0427007197479936,-0.0843718160528835,0.0459691670765634
2001-03-31,-0.234665372572933,-0.087085165216386,-0.0115443878655947,0.0901094253863808,0.107207313793918,-0.219627682485336,-0.168785004089384,0.0875325875513721,-0.095912635613683,0.00688038554629416
2001-04-30,-0.269648893510315,0.085879871938021,0.0356255231444618,0.0868604588086553,0.288777157633025,0.0255734731724571,-0.0428108273659128,0.0653140035542243,-0.132353862548005,0.0329706479157208
2001-05-31,-0.262490035098267,-0.0852015542190929,0.0180909093642207,0.0866696847833312,0.233219732992718,0.00949727357844916,-0.0460933597943439,0.0706579571347056,-0.129244521253085,0.0921769999175821
2001-06-30,-0.262435360249705,0.113536914335375,-0.056225759594159,0.131547771606883,0.189963485990759,-0.0433554872550154,-0.112306500680917,0.0674136009190181,-0.087518719514846,0.00659407010776941
2001-07-31,-0.200805563302644,-0.0199712055186647,0.0878007377386191,0.122399650302204,0.0313673634011705,-0.206269370672721,-0.162672856168384,0.0475304791052824,-0.0926100963570778,0.0843080847918212
2001-08-31,-0.225785267573289,-0.0550220596029746,0.100908917648588,0.13832816892359,0.109555172620685,-0.159578372248514,-0.0468749889625223,0.00414782923617783,-0.0920878758757369,0.131186340267919
2001-09-30,-0.226986162887506,-0.0712822948354142,-0.0380253337790327,0.130448825980676,-0.0169693475986549,-0.282883296518018,-0.203673273167056,-0.0049446644347992,-0.0956427560881084,0.055553486903509
2001-10-31,-0.22010344185115,-0.0174274872634867,-0.0150130346116958,0.125884789629221,0.25280729119994,0.113232378617757,0.0250164042691236,-0.00333392213763018,-0.102971334655716,-0.0155701880915831
2001-11-30,-0.211289661742384,0.0178438710591487,-0.0235077535591828,0.142141996869487,0.223502069551797,0.125696881060938,-0.0328592052924834,-0.0409367599445024,-0.111766319397551,0.0100547074837881
2001-12-31,-0.205563353399019,0.0371501283586986,0.0397737891228569,0.145024752730404,0.110151116775214,-0.0182520121950421,-0.0919749592239689,-0.0523535775237205,-0.122150004151796,0.0136154623728579
2002-01-31,-0.19282326915065,-0.103914034186393,0.095382598253651,0.142566851900656,0.0368954382845175,-0.148870973677991,-0.191410899914056,-0.0564492833491089,-0.124164442353179,0.109518636922607
2002-02-28,-0.216736835116425,-0.0850499117903883,0.112473327189398,0.144739869390054,0.0181485951193976,-0.26514800440977,-0.218747642344966,-0.0397168398213831,-0.125029914554143,0.118493817696109
2002-03-31,-0.218312769080502,-0.125622038782749,0.0709603181674398,0.129353494610695,0.15590580712711,0.0662521399193334,-0.129635307221266,-0.0753252319093972,-0.141851746818965,0.157003594675773
2002-04-30,-0.216541890216493,-0.242327603122328,0.145629181226819,0.136636623170832,-0.0550159275612648,-0.285843627796822,-0.284200322340503,-0.110274202469888,-0.144430570930025,0.163339822957824
2002-05-31,-0.22809023942035,-0.205008937704131,0.120168310829404,0.141040495156535,0.0731268047648977,-0.255767385077336,-0.130351471096439,-0.140689026263815,-0.136422120365083,0.157701884633191
2002-06-30,-0.218506955979242,0.0618324206625384,0.0554305045907853,0.166684857416805,0.0925673553178523,-0.224619373026875,-0.142858483353451,-0.0998395966298712,-0.118239984024665,0.123602475598449
2002-07-31,-0.211505413689389,-0.143576587588469,0.100953208950908,0.171143807678154,0.0266491002760629,-0.201360759966049,-0.168757934540933,-0.135365868377962,-0.0930755121125588,0.115490290277407
2002-08-31,-0.229745527073928,-0.12302014192854,0.0969930351729919,0.181566139560416,0.10313773054007,-0.15185054624966,-0.148388487395797,-0.179157974291509,-0.104332168941102,0.146571262104129
2002-09-30,-0.225688128834656,-0.0552958798276914,0.0221879557758081,0.185649184831747,0.115668201871992,-0.201362334220078,-0.10642962443185,-0.185251703188847,-0.0985800557207884,0.0556354279640901
2002-10-31,-0.220044276071686,0.0913796616083707,0.0263636837898164,0.185274481088277,0.274126434786389,0.0593640293876348,-0.0254709336003715,-0.17699151914137,-0.105251943051857,0.028458599834006
2002-11-30,-0.219001572268363,0.204413849974926,0.0145567725513193,0.180606614187634,0.365875724535296,0.253143151776962,0.136363395989551,-0.184887712089291,-0.108064162825275,0.0272335101057339
2002-12-31,-0.205937479609748,-0.0673846714546613,0.0743425943526267,0.173717353174697,0.110633808837352,-0.262371661699665,-0.130470308252673,-0.194152315324752,-0.104527506674977,0.067728134275722
2003-01-31,-0.192491935523446,-0.101641690755471,0.0365948356832473,0.17455357699219,0.168477687519068,-0.0587204564584346,-0.0747458542322226,-0.198378770012652,-0.096983730940358,0.0552226295420893
2003-02-28,-0.197361597704676,-0.104289017603521,0.0580358123280217,0.167261866836561,0.142862005889825,-0.0617588453668443,-0.0761143120944962,-0.20427646010928,-0.105931843125612,0.0757767072716108
2003-03-31,-0.162483028455993,0.00332019887097593,-0.00637770049759976,0.168798089478387,0.216297021194238,-0.028878366644831,-0.0445049584437303,-0.221647394767124,-0.102474106557615,0.0622131106212071
2003-04-30,-0.163969920648439,0.0760861845349591,0.0458084947957539,0.172696417841549,0.218540297460412,0.122735916914962,-0.0217466249348283,-0.220750493961907,-0.116435455750339,0.0489472380671862
2003-05-31,-0.142667542445957,0.165096362891121,0.032287390018421,0.165441768462116,0.238498543243086,0.275110568698459,-0.0220349945227513,-0.247835721972967,-0.0940674723695623,0.0690233464764598
2003-06-30,-0.149951612719516,0.0196091014428913,0.00842258517613434,0.172278830625087,-0.0483397393406473,-0.034128702611145,-0.0843990183261029,-0.256141656030108,-0.0928350087477855,0.023185780945021
2003-07-31,-0.156020541318381,0.0272165753024999,0.0882827737077842,0.182010227169393,-0.0714031735527068,0.0178911392304456,-0.103196159582228,-0.299313346882788,-0.0860729570083917,0.099391625851735
2003-08-31,-0.152321103438114,0.136568717466215,0.0443173545181338,0.184776935085838,0.0572695238388033,0.0611526531039942,0.0666465019711697,-0.303646345473734,-0.0697012283953322,0.0910909004434837
2003-09-30,-0.140906543540664,-0.218012257473807,0.0618598435089909,0.188183714721492,-0.148322470390139,0.022154980008669,-0.017198559128084,-0.308057653223519,-0.0606244934296645,0.0632533302965212
2003-10-31,-0.147620867144446,0.0227022534241449,0.0890593900031388,0.19134076285475,-0.141576719848057,-0.0214707706188685,-0.14299060260517,-0.312550770325944,-0.0636793073383604,0.100727641640113
2003-11-30,-0.147951517781257,0.107391815977576,0.0393709905378707,0.182974299121784,-0.0697925603984888,-0.0682075786012057,-0.0849208070923338,-0.314483652992074,-0.057559387316826,0.0877000927774311
2003-12-31,-0.141764191835912,0.129566845835155,0.0585981948221708,0.186298748548829,-0.00941538809621472,0.0350505656140012,0.0723634131433314,-0.320568106376456,-0.0610676877305584,0.0642845323740086
2004-01-31,-0.14734562922369,-0.0798512387353211,-0.00442562286406804,0.186636235135214,-0.0627034264915383,0.180310888537568,0.0135964630178312,-0.320091167905797,-0.0587096641855694,0.0116367771974222
2004-02-29,-0.148289032817843,-0.0255843303202368,0.0153421118694854,0.182880353954613,-0.152708699433051,-0.112222113024518,-0.105517878672346,-0.315893762280393,-0.0635609250866475,0.0146515461348665
2004-03-31,-0.108435913786212,0.199348444478435,0.0451548401228896,0.161352648267606,-0.0376612885368414,-0.0825565884957824,-0.0699675682199608,-0.254088182861093,-0.0436066701433185,0.0372329641846857
2004-04-30,-0.102757106436534,-0.20945010232209,0.0540753622469072,0.163737539529602,-0.102924264699436,-0.0409111377034775,-0.0271945327255034,-0.25004711943474,-0.0491908039024436,0.0449383834403365
2004-05-31,-0.0979044752157937,0.0935522843382664,0.00612048185372796,0.170869502650527,0.0529522682636506,-0.0325417288133877,-0.0248193762203118,-0.240003382449395,-0.0439821007364558,0.0267018662004989
2004-06-30,-0.104536508960435,-0.0710561290571482,0.0339091626296994,0.157987572147441,-0.0566046355928923,-0.0728077610807074,-0.114675722626408,-0.240695279021724,-0.0324869276931953,0.0351681944345767
2004-07-31,-0.129037103889005,0.0229548619674294,0.0428974720608774,0.136709118548255,-0.0742295362625986,-0.220587174561734,-0.0970598755509359,-0.234882152670437,-0.0495710962406197,0.0330024172192096
2004-08-31,-0.0969802185772085,-0.00426927912276184,0.0738731603604558,0.140482625664028,0.0411826358419927,-0.0693046817829402,-0.0274600898648944,-0.21646708270048,-0.0590974468644079,0.0843267401275305
2004-09-30,-0.0878841399827321,-0.0552523127006654,0.0203480451965636,0.141728498652434,0.034860145726935,-0.0392640990231643,-0.0884387392555032,-0.212941016786403,-0.05529829553858,0.0850271908609697
2004-10-31,-0.0860005962882256,-0.00189752243108213,0.0914693599534244,0.145251570976481,0.0647557653770032,-0.0420588587555024,-0.074552055956384,-0.208811080266639,-0.0577941402120866,0.103592260111229
2004-11-30,-0.0722378549264821,-0.0480265867636415,0.0186849726352453,0.127695045272532,0.0699189712788729,0.0232820855478376,-0.16490785596323,-0.211193533377637,-0.0530896077197103,0.0747991737137038
2004-12-31,-0.0751530178545644,0.0591924185387701,0.0414109250472702,0.128666284926804,0.205915509395939,0.124153943749539,0.0554281294328333,-0.213008046836735,-0.0466754339103885,0.0559107342951662
2005-01-31,-0.0851443495885077,-0.0217999736386244,0.0275591816637939,0.130147829799556,0.058261767759104,-0.14526521419606,-0.137808441806125,-0.211023550709342,-0.0517913136383327,0.0492692278227464
2005-02-28,-0.0819513959749515,-0.0648078797633253,0.0985201017983684,0.127478818945716,0.107378266148322,-0.0537229092077588,-0.0452268619041161,-0.202751090354827,-0.0545870155765537,0.0922014598264181
2005-03-31,-0.0616939718405886,-0.0349510440846651,0.0841444814961075,0.112035466509322,0.123860796169944,-0.089648285977236,-0.00656232440270175,-0.188121806424649,-0.0482480322471591,0.118003921377384
2005-04-30,-0.0758000711353338,-0.0882212088419873,0.0231341125122644,0.11174740729733,0.0687532500594162,-0.0973508925898114,-0.0456789383665022,-0.175496585587259,-0.0394637952033265,0.052139931043398
2005-05-31,-0.048902091902257,0.0204463610297074,0.0448532996693109,0.107525181381779,0.145539328732077,-0.00375060945900575,-0.0656385341725914,-0.159074477564768,-0.0266796886673441,0.0513653056047574
2005-06-30,-0.051614297914969,-0.0882932094314368,0.025883373281374,0.119917324376007,0.0294799676287257,-0.016484900553348,-0.0893002056103113,-0.195326326628878,-0.0222054887194882,0.041721920767814
2005-07-31,-0.0599042652864241,-0.0367228788858634,0.0964191305170927,0.120642494937461,0.0324693126865513,0.0294201859747691,-0.0385088738826227,-0.184091565117971,-0.0101760974177086,0.0998291435718826
2005-08-31,-0.0665823499408993,0.027974204016206,0.0661424635799373,0.121826750224978,0.0727644730515475,0.017533998618032,0.0146949672763171,-0.162110471321286,-0.0141328504859626,0.0997023637603485
2005-09-30,-0.0463962868035643,-0.00185137766165023,0.0312791697783911,0.125932785565281,0.0367342909146523,-0.0110000987999971,-0.0434587926354754,-0.154953621088602,-0.014658430981544,0.07056449993086
2005-10-31,-0.0522637112347662,-0.0765486035628815,0.00702322643143099,0.125718090428691,-0.0773988474333044,-0.144717435462932,-0.173853858906234,-0.142434436845825,-0.0150758436577494,0.0338935840266376
2005-11-30,-0.0441496792758898,0.00835033284932821,0.00909941580492361,0.134978568896296,0.0778548313986464,0.00964681825757992,-0.0111025447380485,-0.0784549199485081,-0.018127110126639,0.0243582963121585
2005-12-31,-0.0600566190078015,0.0599341708936748,-0.0075717380474727,0.133188036753384,0.14738033971161,0.0357979942666855,0.113986522613044,-0.0708833362834583,-0.0157841944948338,-0.00143764091459257
2006-01-31,-0.0701747262476259,0.0545944810683909,-0.0446584463759681,0.13404008614251,0.0890954819781596,0.0844684703396722,-0.0110856255998796,-0.0727523256491962,-0.0123184666551884,-0.0575989889388214
2006-02-28,-0.0627101452855098,0.0433472222687915,-0.0244353143813293,0.140718874775256,0.0738830803333779,0.073691568051474,0.0430044536260247,-0.0573157810875217,-0.0139704451831462,-0.0282692673266873
