Sector Time Series
Universe Name: S&P 500
Factor Code: SUEC
Factor Name: Standardized Unexpected Earnings
Display Name: Q1 Active Return
Weighting Type: Eqt wgt
Created Date: 2024-07-25

Date,Energy,Materials,Industrials,Consumer Discr.,Consumer Staples,Health Care,Financials,Info Tech,Comms,Utilities,Real Est
1998-05-31,,,,,,,,,,,
1998-06-30,,,,0.0829169204166321,,,,0.0834566179418995,,,
1998-07-31,,,,-0.065625839097741,,,,0.19784827777491,,,
1998-08-31,,,,0.0226532403598261,,,,0.1343302421656,,,
1998-09-30,,,,-0.0760385154204413,0.0216815697896822,,,0.156956800223673,,,
1998-10-31,,,,-0.0187816788120276,-0.0768122072916771,,,-0.140198381523819,,,
1998-11-30,,,-0.0484347921880212,-0.0624629550291284,-0.0217951076011187,0.0647927769460261,,-0.060064822937358,,,
1998-12-31,,,0.0403589588107967,0.0849673283442015,-0.0488707540471518,0.00804644992670819,,0.109804489782406,,,
1999-01-31,,,-0.0437272034032853,0.0672058975690964,0.00350295162352219,-0.0687492855854226,,-0.00752473012792226,,,
1999-02-28,,-0.0567164975959218,-0.132546561443082,-0.0353619604030685,0.0456229456320712,0.0192182076142826,,-0.0375638216030212,,,
1999-03-31,,0.070872494879542,0.121064169711232,0.0666921653804871,-0.0183355518510818,0.117476875387099,,-0.134953602926612,,,
1999-04-30,,0.12205851689248,-0.0880855359659623,-0.159013076941173,-0.0596859247205217,-0.0345725415015683,-0.0827209566258679,0.00990815075557708,,,
1999-05-31,0.0104140584286754,0.0199408732026552,-0.0197549278352586,0.00280122962145232,-0.050343988875287,0.00168870467689152,-0.0127417313299049,0.0443674021095473,-0.0568426705306553,0.0406568374812379,
1999-06-30,0.0166503934642302,-0.0542449672287423,0.0129835467586556,0.0022727390811455,0.0164697438479034,0.034362023052734,-0.00235414846272757,0.0645754006854685,-0.06186014452177,0.0163040990868389,
1999-07-31,0.00091333410134146,0.0213962296157119,0.0428445391810131,0.0173445952350523,0.0232501920565966,-0.0345682826748679,0.0176653348538348,0.0227036909972491,0.0754094418565484,-0.0252722941390718,
1999-08-31,0.0291956075526327,0.00595355998143253,0.00372698035082943,-0.0190625295522475,0.00531786409472767,-0.0462474170435581,0.0226734935964753,0.0309906902520626,0.0276224512930611,0.00073675468979636,
1999-09-30,0.00117922910779368,-0.0334507738731768,-0.0113796299845865,0.023266327983357,0.0271570800459091,-0.0545717742146148,0.0556436262956012,0.00208251191103178,-0.0771508184765985,-0.0208002530178397,
1999-10-31,-0.0407393001115183,-0.0168835984634226,-0.0385622579878214,-0.0163758015033105,0.0517330605927357,0.0224545141762897,-0.0074992468221933,0.0396013793230996,-0.00321314896560806,-0.00328747862624077,
1999-11-30,-0.0215221687138355,0.00297927931510971,0.0215922558273333,-0.0138139326034026,-0.0279568373063418,-0.0581942722769316,-0.0277097584794063,0.0822372458451098,-0.0104957210947652,-0.00012270475998577,
1999-12-31,-0.0145706139634893,-0.0671783124832547,0.0360315868711817,0.028212779640628,-0.0310120423663673,-0.00105232027677395,0.0329748111886036,0.0326467764202604,-0.0184470399529053,-0.0237249503093479,
2000-01-31,0.00370318756075456,0.00932190483555433,0.00600010999335598,-0.0211356791123158,0.00821749472844251,-0.0128608360897949,-0.00769994540782833,-0.0184781934099402,-0.119712737920654,-0.0216225838180195,
2000-02-29,0.0444996475627998,0.0524681891736943,0.0110978702186548,0.00765380643607336,-0.0120012051171705,0.0362581533975388,0.075446755801287,0.0622819025583418,-0.014523507437876,-0.0119531705957683,
2000-03-31,0.0266334992198942,-0.00516920690074747,-0.0388258363972349,0.0113573005991449,0.0346239917808694,0.0124370478693633,-0.0498282420253949,0.0574310127819354,-0.0156109017936836,-0.059301337218856,
