Sector Time Series
Universe Name: Russell 2000
Factor Code: NIStab
Factor Name: Net Income Stability
Display Name: Q5 Active Return
Weighting Type: Eqt wgt
Created Date: 2024-07-25

Date,Energy,Materials,Industrials,Consumer Discr.,Consumer Staples,Health Care,Financials,Info Tech,Comms,Utilities,Real Est
1995-10-31,-0.048254108100616,0.0110389833121868,0.00394256802890022,0.02710681649299,-0.0126399091215897,-0.0523869010465595,-0.0143100404474102,-0.0151482510525968,0.00269914259865942,0.0334763446235674,
1995-11-30,-0.0234828366949209,-0.0208432892433445,-0.00924463511149066,-0.032081470319603,-0.130154774194042,0.1524727978845,0.0430366405740226,0.123701981507007,0.343031763886003,-0.0244563011606091,
1995-12-31,0.0258110975804978,-0.0655869866892922,-0.01466219795163,0.021382980515006,-0.023357241250381,0.0205336540215356,-0.0021046983438927,0.0839754991866703,0.0624984420683181,-0.0173358977324111,
1996-01-31,0.0960364742442837,-0.0653072305007573,0.0126771653922606,0.0141815409520811,0.025480004296695,0.0410534757913934,0.00284452585293267,-0.0405778382586229,0.13070724294532,-0.035333962291941,
1996-02-29,-0.0473433059490201,0.0215893407945214,0.078328040778623,0.0473435945773841,-0.0127314163275013,-0.0119115020719463,-0.0258772935581742,0.047135867568241,0.0251194789883771,0.00702547633069202,
1996-03-31,-0.0259159335773811,0.00904808491061202,-0.0286702852642341,-0.00751613423852488,-0.0473258056251604,-0.105490942807076,0.0243367426748707,0.0185566247929094,-0.0142846886979704,0.00712491865991455,
1996-04-30,0.0569287807056091,-0.0480968125525363,0.0258921762127438,0.0387067785310488,-0.0115754775987707,-0.0157356058340692,-0.0193913241640712,0.0345270373485177,-0.270500721911695,-0.00676064774012513,
1996-05-31,-0.0269690503099886,0.0477373992637664,0.0480651365910369,0.0601840405750805,-0.040685658303212,0.0501024540973218,-0.017494219610384,-0.0684674488938217,-0.0874005888455621,0.015526182525898,
1996-06-30,-0.0374686293347736,-0.0428209155388452,0.00658725392585217,-0.0140914424534171,0.0418524620608448,-0.0204917561264573,0.00955988063837977,0.0271774564481496,0.0868806333458212,0.0112370178019685,
1996-07-31,-0.0251060689766376,0.0185243485291078,-0.0113341023024383,-0.0363841466254412,0.0259813723029221,-0.100814380454294,-0.00163743209983314,-0.0474669599055001,0.160959394125153,-0.00619662452474681,
1996-08-31,-0.0061698490441124,0.030397730669495,-0.00939221128514456,-0.0179889998389559,-0.0203405832166895,0.0952927673429877,-0.0133599816211535,-0.0146492669145409,-0.115655546940038,0.0195797113100382,
1996-09-30,-0.0692590670726144,-0.0454093406796903,0.00283161580471526,-0.00312043632810512,-0.0247383780752062,0.0674100998668047,-0.0020428589014873,0.0783568796210697,-0.00796033597714739,-0.00966588935957451,
1996-10-31,0.0519117612604679,-0.0103130402807762,-0.00452284588699423,0.00702045289195223,-0.0650973362974449,-0.0177766266843115,-0.00142048873296895,0.0126686127296724,0.133476488193711,-0.0048773619818534,
1996-11-30,0.0119487702972021,-0.0170857165271381,0.000802849208431405,0.0516877003939725,0.00238061287321942,0.00456320533389559,0.00614765340932203,0.152263617487297,-0.0386809967853025,-0.00720831156501888,
1996-12-31,-0.019585466927544,0.0200060117493728,-0.0012998478622662,0.00850098395332059,0.0158788348905188,0.00284832625949839,0.0270082040451491,0.0028006976102381,0.192927747824712,0.00176308539632342,
1997-01-31,0.0117233745516914,-0.000128067303375665,-0.017608620940766,0.0202596359997273,-0.114875331455887,-0.0215900083064115,0.0124035568409582,0.012672161965845,-0.120292897107208,0.0309308836849777,
1997-02-28,0.12264542959934,0.0400285416308375,0.0230857486632178,-0.00582648382401117,0.0455127020128479,0.00592335174563508,0.0250661962931241,-0.00568122831820279,-0.0730683386199092,-0.00499728840971886,
1997-03-31,-0.108543353941894,0.000343575590875528,0.00334755003328115,0.0468368590055383,0.0110635536106247,-0.0407656079944532,-0.027836123993573,0.0408643788487798,-0.045615962001242,-0.00514623684846759,
1997-04-30,-0.026918330587135,-0.0507093333442651,0.0281806949874661,0.00753496606435783,-0.0141508816762789,-0.0343046438963162,0.00334992978579437,-0.00447022690186095,-0.337043749491736,-0.0155590832211657,
1997-05-31,0.00102699361283415,0.015259930976135,-0.0149268173699008,-0.0193208566319279,0.0533807535608926,0.0662394228721078,-0.00690329790486292,-0.0658195979302461,0.0430730138969647,0.00621636603458917,
1997-06-30,0.0440097191551897,0.0166109320755895,-0.0151027903721932,-0.0083743045071677,-0.0167201816581561,-0.0591941436216233,-0.00621485550022197,0.0180000942907854,-0.244632829524597,-0.0133555427790643,
1997-07-31,0.0182411240578134,0.058893061897407,0.0125318370974096,0.0291176510939706,0.0236141095525316,-0.0227461710443556,0.0210211467074639,-0.0110834218957635,-0.166827534124335,0.0137799539931375,
1997-08-31,0.0438200118289076,0.00676670585296104,-0.00754906203805465,-0.0278036220720797,-0.034185719686112,0.0159274658733083,0.00489508292209045,0.010085083790295,-0.0916924076220571,0.00129911716235567,
1997-09-30,-0.0549957138336043,0.00258977174991967,-0.0108841253277403,-0.0163343040986704,-0.00659585557717574,0.0774071329840465,-0.0155521563710298,-0.0156284479748713,0.185495102857783,0.00597665423360091,
1997-10-31,0.0872872671428999,-0.0454408273599073,0.00539858027935688,0.00466336669593596,-0.014136277088592,0.0370010052133042,0.0206051272864772,0.0483896014217138,-0.115725934536332,0.00359353091727256,
1997-11-30,-0.0349269439048877,-0.0647774663832495,-0.00123062019936991,-0.0196256746103957,0.0270796898407404,-0.0151723514982505,0.00252925134038644,0.0443420086258694,-0.127159207722934,0.00155356334682363,
1997-12-31,0.0360715254890407,-0.0164715549839181,0.00955523492147389,-0.0116558819615724,0.0122213753692788,-0.0069809308105293,-0.00742465198017912,-0.0305640819911192,-0.14029229775645,0.0146557912698122,
1998-01-31,0.00394291736855755,0.042274216221276,-0.0139530012678312,-0.00456990571492913,0.0262749812382777,-0.0126711753682,-0.0147898318861854,0.0242403388831844,-0.248580649986682,0.0252225942452755,
1998-02-28,-0.0470058060242235,-0.00825522826583271,0.0119507865180755,-0.0340501564196018,0.0192835601811103,-0.0337467068290795,0.00561986182533684,-0.0404707079040136,0.451679000671879,-0.0159194969457275,
1998-03-31,-0.00373018523032936,0.0512688956756205,0.00551960012907864,-0.0142870995891879,0.043321941234846,0.0350194269289078,-0.00373100204058366,0.047436771733763,-0.244396224053659,-0.00636080402196661,
1998-04-30,-0.0028166832881948,0.0138355979588201,-0.00607608892719278,-0.00758017300717552,0.0186887789657878,0.0211990728801126,-0.00287327488032281,0.00631893186272173,-0.103344269341442,0.0257148043978167,
1998-05-31,-0.0022601900924957,-0.0551917783148525,0.017700271656187,-0.00338046763850029,0.00832579096325288,-0.0542484429853282,0.000726628997711157,0.0272123892556522,0.0431322580005458,0.0241977208364858,
1998-06-30,-0.0150409563539886,0.0192009348215103,-0.0293821424235306,-0.010860378231102,0.0214727314884933,-0.00756833655503111,-0.0114716419141242,0.0125108134420788,0.0955599396297764,-0.0133420402741165,
1998-07-31,-0.0434480707391233,0.0238392278594324,-0.00795181862352178,0.0214595280007675,0.0304410566643114,-0.0552779025785844,-0.00842274717306683,-0.00477818831913575,-0.0561430803939265,0.026337557471355,
1998-08-31,0.0214332254262261,-0.00463160290839484,0.00977042471412845,-0.0132778361369698,-0.0438413528141258,-0.0812228683178514,0.0109436383381616,-0.00623754919241931,-0.142797338441213,-0.0394334367681488,
1998-09-30,0.0445062146770611,0.139684200121507,-0.0199468224894577,0.0374223628402943,0.0459658232479571,0.0937763312659947,-0.0184076117205264,0.0394750180388073,-0.162543773878923,0.0157969508392552,
1998-10-31,-0.0735589543242514,-0.0602023261715425,-0.0191289295654676,-0.0226803246755917,-0.0360335663868407,0.0405133225340968,0.015932307849253,0.0162870217508676,0.166825649261603,-0.00619617565327178,
1998-11-30,-0.0297744929033046,-0.0446000162319256,0.0023609458167771,-0.0180596603078495,0.0475367011505531,-0.00623555674960687,-0.00394152086245066,0.0247953467894257,-0.0537763047875753,0.0148116856866756,
1998-12-31,-0.0718484213320906,-0.00303540427880712,0.0155086774820126,0.0266238526135585,-0.0684713608680981,0.0306985491985568,0.0140883538622533,0.0259466747468947,-0.0683577344651162,-0.0360673514049074,
1999-01-31,-0.023375712317964,-0.00714400662980283,0.0367070846831857,0.00340505576653368,0.0287171508853825,0.134396744623159,0.0331066725061223,0.0229059156274974,0.0795105792868265,0.0135863540164767,
1999-02-28,-0.0677338588948163,0.0136924461997919,0.0154517942243567,0.0179012549093172,0.0522859069288208,0.0195440924951244,-0.0138968074810486,-0.0477749505114238,-0.0496340830671411,-0.0190279712764246,
1999-03-31,0.0251574910676497,0.0133498549727085,-0.0127499855161768,0.00860542859785959,0.00792871767450013,0.0536806709089511,-0.00649714074149526,-0.0305399857224309,0.188816211558523,-0.00191079868265341,
1999-04-30,0.0268857900841952,0.0306826973548903,0.035739094539411,0.0430647779713474,0.0759398754526685,0.0870744016200369,-0.0135240966733411,0.0322091383581385,0.0370531062772826,0.0092030196412885,
1999-05-31,0.0318787304110858,-0.0193908451109138,0.0137625618147319,0.0301715093031097,-0.0199386164875183,-0.0672708306428696,0.013973791034451,-0.000974261981340263,0.0398356795567965,-0.0117140191259674,
1999-06-30,-0.0440999286240688,-0.0321533991330865,0.0107522684542991,-0.0208355658300527,0.00984276663311378,0.000453316605407506,-0.00609566325636432,0.0353757997094281,0.17416684074482,0.0228681247002367,
1999-07-31,0.0572762820881842,0.0433678879559138,-0.00963083771317869,0.0181760191624082,0.0213113304983319,0.0691102997569824,-0.00912625273341062,-0.0148219941960206,0.0028084141429397,-0.0194859595759157,
1999-08-31,-0.0063834976847645,0.041395461605241,-0.0104754383482162,-0.000744402831793042,-0.00211693404140643,0.0166491679349663,-0.00228498652233135,0.0576360348235476,0.0625966415632932,-0.0176104292048772,
1999-09-30,-0.00287923765777789,0.0738494655098643,-0.00689951699843512,-0.00566936625321673,-0.0367895091028269,0.0535811749471403,-0.0183596422691351,0.0206742685234506,-0.0386317051512691,0.0351781272656842,
1999-10-31,0.0159381165851495,-0.0177893083562107,0.00613716147687021,0.0171805808986345,-0.00462004386452127,0.0390217341581499,-0.0199767280994917,-0.0471476857008688,0.179902729107058,-0.0212040732871358,
1999-11-30,-0.0787850042629688,-0.0265905431183419,0.00655891270901834,0.0107178571151684,-0.0387832658089364,0.0520755512495557,-0.0327504659480312,0.0340697364951975,0.0501213809795913,-0.0128173025212607,
1999-12-31,0.0362096987045135,-0.00258530572323576,0.0425609342394873,0.0297209894221018,-0.00656785824571059,-0.0262701287731053,0.0418307516032897,-0.0229804873522736,0.0526964228595829,-0.0390194418027146,
2000-01-31,-0.00843785402989906,-0.00401054549830822,0.0475662766021756,0.0177469071597245,-0.0176167390857149,0.0338102650591015,0.00709230002936632,0.0669227210198356,-0.0358445462674475,0.124927350853137,
2000-02-29,-0.0850264689756463,-0.0455947640205775,0.0406455443091959,0.0231814049091583,-0.00869751528881822,0.270109638313035,0.0100742831424033,0.106859369671713,0.190986893559631,0.0411677096135878,
2000-03-31,-0.0387742245513696,0.0195504142891911,-0.0286134992641187,-0.0641077798315812,0.00276987240320228,-0.129271815703162,-0.00895864345648676,0.0289255373652447,-0.0920921953974258,0.0383135232778479,
2000-04-30,0.00266485564100307,-0.0635244299734223,-0.000281815451837159,-0.0479303119972115,-0.12138234975992,-0.0614789564552382,-0.01786455661933,-0.139070294554352,-0.00990289249148454,0.00489907122562836,
2000-05-31,0.132907241569676,-0.0268616941863647,-0.0424825192702629,-0.0439369563059525,-0.0687320349171655,0.00457558418555364,0.00415488340944278,-0.098531994821146,-0.062486648364996,-0.0322552195288778,
2000-06-30,-0.0328557667386128,0.000369971826944655,0.0132373722102012,0.0346697063857418,-0.0236934972732388,0.0563284557145457,-0.043718972373603,0.0418244162359175,0.0472460686680161,-0.0461193517837779,
2000-07-31,0.0214588830910267,-0.0707564844501173,0.0399371960528148,-0.0272660116468839,0.00313442708290996,-0.0686926770080984,0.00415183437081353,-0.00275122263245506,-0.0988914825334632,0.0382772124802836,
2000-08-31,-0.0265327688589252,-0.0781790584225324,0.0198108621722453,-0.0345111104364809,-0.0357796586915851,0.0385601573457169,-0.015376971185937,0.00431084578414942,-0.00243478485943272,0.0216995241679507,
2000-09-30,-0.0382885634319235,-0.0484041348054977,0.0621040766962626,-0.0371707507630456,-0.00852561423072143,-0.035124068895505,-0.0192297356871191,-0.00877184944340467,-0.10303041708368,0.00885318508260574,
2000-10-31,0.021840743603064,0.0154463356902536,-0.0355350623822581,-0.0677797055712886,-0.0403663092279246,-0.00622341425140572,-0.0134896992287274,0.00492830058146029,-0.079609755431632,-0.039660899897681,
2000-11-30,-0.0254177382567667,-0.0590968722459774,-0.0810851839065173,-0.0956254973642865,-0.0362022350741364,-0.0670167298757375,-0.0030332717349947,-0.127544324581515,-0.0571591360366446,-0.0460390787955805,
2000-12-31,0.043937623294051,-0.108578531334612,0.0243919360091053,-0.00325701303793452,-0.0308661724999611,-0.121247166008757,-6.67850229912892E-05,-0.0485251034782628,-0.159881337619668,0.00613626547539574,
2001-01-31,0.0261256445831463,0.104954898190455,0.0778088412975146,0.0270190015870659,0.286650584046652,-0.00236484137789467,0.0731270682439981,0.257919090839567,0.419265387199695,-0.0292692301914371,
2001-02-28,-0.0232032927773985,0.012148006717345,-0.000987159820654615,-0.0275475827263412,-0.00620407295046634,-0.0948471673185536,-0.00529955104627317,-0.033024978549668,-0.188397888934585,-0.0372683863831897,
2001-03-31,-0.0201154884708644,0.0728367083962684,-0.0443380407713313,-0.0253623162318739,0.0214471029259924,-0.0104243542195539,0.0120991663059368,-0.0881004721782008,-0.159872341610701,-0.0276284839051779,
2001-04-30,-0.00551256971112873,0.0444850064181679,-0.019273791616412,0.0073943424665609,0.00951510513829827,0.0588350739728455,0.0186088112303479,-0.0229884288484045,-0.0138371472965934,0.0466855704961632,
2001-05-31,0.00264181317148909,-0.00594571291356435,0.0146160769157463,0.043369052834818,0.0301374252247268,0.0426084048545385,0.0122578340301329,0.0511112143396027,-0.0365063584408322,0.0181128476994058,
2001-06-30,-0.0193116879694967,-0.0532362183715431,-0.0164100303787777,-0.042808133657248,-0.0135940073487603,-0.0393648630438971,0.011442610584912,-0.0578513012790739,-0.183248147198017,0.0273851772899199,
2001-07-31,-0.0227583512958202,-0.00179217868333223,-0.0103822590893064,-0.0331392014465122,-0.0647635786453277,-0.0553649776161191,0.00698876250200231,-0.0593895812802498,0.109871696050486,0.029817239442897,
2001-08-31,-0.0189159500903236,-0.0357246158374911,-0.0116185655570481,-0.0282861431198713,-0.0263846534831863,0.0115366142651506,-0.00763590943838384,-0.0271588225773095,-0.167198214877488,0.0191990788812292,
2001-09-30,-0.0333953541083822,0.000786103883972239,-0.0596120084706392,-0.0486688034245707,-0.0130947754208931,-0.0687877437306138,-0.0208457144158563,-0.0561622866530854,-0.0291497250852876,0.00900920712113287,
2001-10-31,0.0167099698857092,-0.0587242400309781,-0.0193930095439678,-0.00364866663880077,-0.0143402329098722,0.0733781475494,0.0131705740213629,0.109428469542775,-0.190867974675394,-0.0199973021397612,
2001-11-30,0.0566393657887243,0.035293289227475,0.0640473727564759,0.0229462598664832,-0.0169418298250115,0.0219168973038963,-0.00647511964061603,0.0713041883717777,0.024209608659512,-0.0105960283611304,
2001-12-31,-0.0206327770010761,-0.00156937453194297,-0.010406121410975,0.00916117502985256,-0.00788655694672382,-0.0531667466129931,-0.005026676409344,0.0183830125479365,-0.0992013432461772,-0.00914436129293557,
2002-01-31,0.0156251110249176,0.0791196153187884,-0.00723322476568784,-0.0376697362153277,0.0108760907454781,-0.0285831296541249,-0.00425849304044168,0.0236603383283863,-0.196770693413173,0.0535865259686207,
2002-02-28,-0.0403134092353118,-0.00035049126333441,-0.000437956234612994,-0.0351141369938358,-0.00576180348301225,-0.0298101275826488,-0.0225624513155163,-0.0224990882825984,-0.136375621063309,-0.0187323479612346,
2002-03-31,-0.0157702203996618,-0.0103612170055043,0.0344772219518788,0.0181475429848552,0.0457770361391384,-0.034479635265246,-0.00419444523102112,-0.00901654026088773,-0.0702885127108053,0.00986872907557727,
2002-04-30,-0.00170823727986414,0.000836907299619948,-0.0185638703273465,-0.0426790570354723,0.0192883409708445,-0.0382718107784202,0.00248488050020444,-0.0670229240707711,-0.0321235755435098,0.0405694468915169,
2002-05-31,0.0136712270622614,0.0160194568939781,-0.0102814145189869,-0.0147676035699138,-0.0498050312765572,-0.0990779029914334,-0.0444799832289458,-0.0216439920463269,0.00325403323911602,0.024171217202013,
2002-06-30,-0.0367426703468485,-0.0188863973710514,-0.0458543628743909,-0.0736784497946976,-0.0171412071533049,-0.00942101341735876,-0.0164317629073647,-0.0691611189083604,-0.226406325916294,-0.0175237228986469,
2002-07-31,-0.0352159482317041,-0.0575536551390108,-0.0296124945247246,-0.0404705851454302,-0.0828240437256876,-0.00131763491073428,-0.0120501617965897,0.0176628688484871,0.023994954364257,0.00325382345424112,
2002-08-31,-0.048536304973142,0.00517479206388732,-0.0444930950869906,-0.0132973382679668,-0.0959138015029791,-0.0313573241625984,-0.0290458709166021,0.0106517206777178,-0.070455525080566,0.0309082438554234,
2002-09-30,0.00846203269590279,0.0085355843046826,-0.0788868452977242,-0.0317957542607876,-0.127850510522881,-0.0214855150092681,-0.0202942141087899,-0.0317282637529585,-0.100864154489443,-0.00242141122912909,
2002-10-31,-0.0773717808175427,0.04757560352603,0.0560644802163823,0.00896029253084587,-0.131983179794928,0.0438180206252899,-0.0289811132147948,-0.00746021732086055,-0.183365873425185,0.00509038598004319,
2002-11-30,-0.0186162050144149,-0.0270794272125236,0.0763786190005377,0.0686988582590646,0.0403556820942113,0.165306510550029,0.0267824222447617,0.142263290733365,0.364358715035024,0.0157312705510422,
2002-12-31,-0.00834870658456758,-0.0397324284909579,-0.0554345100560468,-0.0649486871842472,-0.0345538647635021,-0.0404225354411534,-0.0054597960866614,-0.0239224547360717,-0.0406524334650732,-0.00799870364228699,
2003-01-31,0.0848858497944475,-0.0420760788181825,0.0228255589673586,-0.0118675490904819,-0.108944542340688,-0.0400422978394152,-0.00948602606600795,0.0249101411490075,-0.089355694184207,-0.0137644603564297,
2003-02-28,0.002467149839551,0.00951643152782553,-0.0160066035467641,-0.00860937369035165,-0.0641952690482935,0.00525868790652535,-0.0102805331716683,0.0179843133459685,-0.00266848957460855,-0.019498840944902,
2003-03-31,-0.00564832018166082,0.00290545216330666,-0.0368002025279742,-0.00200289764547503,-0.00495905823793544,0.0217084430377618,-0.0114712123069517,0.0173169402224459,-0.11939619325155,-0.0101286607857792,
2003-04-30,-0.0576992451922842,-0.0351580403750917,0.0293854754753762,0.0506580466789921,0.0901805498877521,0.00196220657573529,0.0180916158658379,0.0178829135150911,-0.00659919381658369,9.29438064616733E-05,
2003-05-31,0.123321015184333,0.0294753611515215,0.0337368447249823,0.0511344184585916,0.00751618248985849,0.115119774126846,0.0305972756447804,0.0606636420002152,0.280797913833699,0.0344413424748398,
2003-06-30,0.0895507865960773,-0.0078941349623504,-0.00582226707756879,-0.0163219133548334,-0.00839762718780688,-0.0456832999269991,0.0140687649375727,-0.0238319619200523,0.0343854461572218,-0.0186944840358246,
2003-07-31,-0.0613313791023641,-0.0491567123881796,0.0512067136868083,-0.0108617263492487,-0.0454841285780186,-0.0320172972015604,-0.000210361401968472,0.0126751104393376,0.0912768316290872,-0.0716462868756203,
2003-08-31,-0.0518040107893802,0.140911653251322,0.0124561687160032,0.00339675378869472,0.0258098293274763,-0.0222352133938618,0.0076157147889589,-0.0207103629608105,0.071344746422492,0.00346169754218552,
2003-09-30,-0.0139699958344685,-0.0222700960157114,0.000882193706684731,-0.00427639346353124,-0.0317034153961707,0.0112702515380911,0.00677792544796617,0.0461172452506337,0.100291931363048,0.0684801964730445,
2003-10-31,-0.0178536347052797,-0.0266844229686598,0.0350704059209531,-0.00569569077402535,-0.0387923265488891,0.0042420711665759,-0.0151264629186046,0.0190823128711358,-0.00795721643888142,0.0468748763483996,
2003-11-30,-0.014741787328329,0.0668594626238717,0.000384279841838309,-0.0103774336791756,0.018175984518997,-0.0293206315975176,-0.0156052330589639,-0.0278883740004858,0.123649185233872,-0.0291373169727398,
2003-12-31,-0.0245674479335536,0.0717858724001743,0.0166535637963621,0.0104835028939671,-0.00676462549911846,0.00148075332605516,0.0169563173937901,-0.0115794673337689,-0.0544656220712707,0.0276477526860607,
2004-01-31,0.0914209268898153,-0.0506600496725019,0.0121241450228344,0.0283567865941298,0.00729362418641675,0.0316059835686937,0.0128227243264719,0.00931792392135797,0.0963056215041793,0.0334604763313542,
2004-02-29,-0.000471226834381319,0.0806920527882977,-0.0168170703447793,-0.0323334442244427,0.0267982057314719,-0.00967892560923948,-9.51645850192848E-06,-0.00290680641188552,-0.101507309507235,0.0143007610885199,
2004-03-31,0.0176132615320217,0.0228126078477522,-0.00108385276725381,0.00195340222181974,-0.0265335529374424,0.0133904833392923,0.0213779483056975,-0.0349493276019821,0.00577982902529535,0.0138740152724745,
2004-04-30,-0.0585883582408201,-0.02024718990725,0.00987727081057176,0.00155248668731172,0.0433269643871992,9.72291892319011E-05,-0.00683401776291248,-0.0152388457281884,-0.0410270394905612,-0.0209095714707125,
2004-05-31,-0.0404696503871237,-0.00852439711467202,0.00438569086688271,-0.010625444337685,-0.0125104321396778,-0.0437190180619742,0.012500461790921,-0.00188233031356375,-0.0903276431691995,0.016383864441445,
2004-06-30,-0.00136724888125124,-0.00395533850296174,-0.00516482023438392,0.00560939828813691,-0.0140737365274209,-0.0206904241793876,0.00144702284856252,-0.00391568809694349,-0.00153341552853273,-0.000286883836449418,
2004-07-31,0.0277409112656723,0.0373493675098251,-0.0334780401274773,0.00144106705889183,-0.023552151745132,-0.0551568529717073,-0.0109844852849489,-0.03306312688695,0.0388913624581334,-0.00434322531134868,
2004-08-31,-0.0153175062970956,0.0150278916498509,-0.00101861635515534,0.000445328663633823,-0.00206079803056336,0.0701134831783695,0.00173552672640124,-0.00535805378449053,-0.00594290983722369,-0.0077611084271044,
2004-09-30,0.0247185542290737,-0.00546550177054386,-0.0200110263458837,-0.0221869117082382,-0.0371954606247371,0.0292485693423031,-0.00112110806345195,-0.00187156458490119,0.024643583985101,0.00837603742061859,
