AVERAGE MONTHLY RANK CORRELATIONS OVER 60 MONTHS
Universe Name: S&P 500
Factor Code: SUEC
Factor Name: Standardized Unexpected Earnings
Tab Name: Negative
Created Date: 2024-07-25

Category,Factor Name,Correlation,T-Stat
Valuation,Dividends to Price Ratio,-0.136491287533134,-18.7242561836229
Valuation,Book to Price,-0.121723159857622,-17.7381648382113
Valuation,EBITDA to Enterprise Value,-0.0887041115687793,-10.3005330960502
Price Momentum,1M Price Reversal,-0.0809399808307729,-6.78297574432155
Earnings Quality,Cash Conversion Cycle,-0.0781489572932234,-11.7336267555116
Price Momentum,1M Price High - 1M Price Low,-0.0705695701166258,-5.96717165332653
Size,Log Market Cap,-0.068799630047221,-10.8596474051647
Volatility,1M Realized Price Volatility,-0.0598583199153308,-5.87469135121019
Volatility,12M Realized Price Volatility,-0.0425974888638898,-4.26600843606396
Price Momentum,5 Day Price Reversal,-0.0383585590620607,-3.09976087722191

Correlation (Factors)
,Valuation,Valuation,Valuation,Price Momentum,Earnings Quality,Price Momentum,Size,Volatility,Volatility,Price Momentum
Date,Dividends to Price Ratio,Book to Price,EBITDA to Enterprise Value,1M Price Reversal,Cash Conversion Cycle,1M Price High - 1M Price Low,Log Market Cap,1M Realized Price Volatility,12M Realized Price Volatility,5 Day Price Reversal
1999-04-30,-0.167050692581949,-0.0641690282226611,-0.0887008812097993,-0.0661141759350627,-0.105077569641435,-0.00653501060342857,-0.0044125441980554,0.0823187815803235,0.0296885523234464,0.124019736388047
1999-05-31,-0.143507627966403,-0.0625785162099634,-0.0730792063578984,-0.0379898902889046,-0.0823035881348136,-0.0256814646565046,0.0130308232491962,0.0438059668988437,0.0500735114966459,-0.0207072228168936
1999-06-30,-0.117847376436615,-0.0599938372471644,-0.0417915212430612,-0.0515660930539806,-0.104339154181402,-0.0713001290652036,0.0140669670125454,-0.0353472707818301,0.0159830668754941,-0.0205612740478865
1999-07-31,-0.122555598719646,-0.111056678522259,-0.0396008560812868,-0.217773901370146,-0.0876815853312936,-0.143735922389847,0.0246860581422081,-0.000483501383329378,0.0628512304811924,-0.0854706972853659
1999-08-31,-0.113972357325833,-0.122530408802289,-0.0349569988334645,-0.018513702277071,-0.0609552491872249,0.00154315294034372,0.0108152075445077,-0.00626900928791411,0.0216722154696938,0.0671403871996815
1999-09-30,-0.112602079139428,-0.120069788233117,-0.0695327346445115,-0.143861260466345,-0.0548786777280627,-0.0870619577676288,0.00522683369950273,-0.0367786441894833,-0.00536454807671067,-0.115326099549964
1999-10-31,-0.111924256285377,-0.122160231804612,-0.0846191854363049,-0.132399737873581,0.00592563720312453,-0.126912151046853,0.0150693481447233,-0.0480298063315491,0.00431338723959176,-0.0964864155911383
1999-11-30,-0.0876863160156993,-0.125726056372081,-0.0548534047351103,-0.0932437948726038,-0.0183655502621309,-0.0195675267921795,-0.00238839233138209,-0.0586095645218851,-0.0228501617982685,0.0759526518766362
1999-12-31,-0.10953803009577,-0.150952838444269,-0.0893549942741378,-0.132684432426205,-0.0451227494477514,-0.136835802786018,-0.032392742051587,-0.0263857550121975,-0.0178207649016572,-0.0158272509894558
2000-01-31,-0.173636193600033,-0.186957518564172,-0.109100258734055,-0.105994424604822,-0.102050831131764,-0.0629766136500278,-0.0529078446769345,0.074781927061451,0.0769656215569266,-0.0444229940431528
2000-02-29,-0.174750407082499,-0.184465321007877,-0.0895855642975821,-0.170290340579164,-0.0984098156380721,-0.0790839521797242,-0.0777375331054652,0.112125629906715,0.114652865981586,-0.0219180068711143
2000-03-31,-0.185779596465908,-0.179033134200514,-0.0417016802748218,0.0213675748817408,-0.0748520183315639,0.0201685526815355,-0.0473678203833568,0.029779916714609,0.0973696808516267,0.0779820220395852
2000-04-30,-0.0428169589178372,-0.138415571912969,-0.0257326767130265,-0.184720450000104,-0.00674061788531978,-0.195956991412697,-0.040025750516083,0.0469108470479532,-0.0414209848531336,-0.172920382740897
2000-05-31,-0.0307470152973792,-0.145028937546021,-0.0175799281038103,0.0852908727533263,-0.00152400036800751,0.0143555110782997,-0.0709522064385135,-0.0242694778065358,-0.0373643060242821,0.00309253641211763
2000-06-30,-0.0215003810156661,-0.147467111135792,-0.0379920697692545,-0.112638489471781,0.0231901296096121,-0.0542833679126854,-0.0856367000386431,-0.0999016088558286,-0.0692655306721851,-0.0170673357135693
2000-07-31,-0.0690856379996361,-0.169901448644514,-0.158500805735936,-0.106274292912469,0.0729407568962699,-0.133038323403533,-0.151345263770941,-0.0160022117621363,-0.0238331142927999,-0.0113567783243808
2000-08-31,-0.131715253446729,-0.189003883859167,-0.189045087539498,-0.223227355547865,0.0466746000993181,-0.243136340285197,-0.161917999581991,0.0131170047185293,0.033921203899253,-0.123873099927258
2000-09-30,-0.148157492563861,-0.205066063656963,-0.202448892672871,-0.0269787828981637,0.0373083837103105,-0.0269416651987531,-0.163305581539297,0.0601906413619329,0.0383656636987704,0.0171705924113932
2000-10-31,-0.242381380573122,-0.253340687062314,-0.237128550018299,-0.0885304628674426,0.0371604424998454,-0.0423135123703717,-0.193898596986974,0.124558267475261,0.131838014421313,0.0759750533804773
2000-11-30,-0.208419517822459,-0.261163840352203,-0.219989516620694,0.0660640080957673,0.0420931563147523,0.0564937890081705,-0.175045225768185,0.113362305335508,0.0996300563768455,0.147963128593643
2000-12-31,-0.205060899788116,-0.244181133237623,-0.215908228109947,0.113499929371399,0.0250478208836898,0.188078380280912,-0.159281208926298,0.156311990568474,0.112656710963054,0.0251799666103149
2001-01-31,-0.120022420600194,-0.148108564976234,-0.129537152789059,0.0661643765516385,0.0232242522930581,-0.00903420303428161,-0.0418965707022424,0.121864687510942,0.0641615184054785,0.0471863065699994
2001-02-28,-0.103392711489894,-0.0790329393145842,-0.0594051122183068,-0.0584147090291039,0.0277955043169398,-0.0262723928644349,0.044572196520255,0.0966630884485708,0.0682243156796819,0.0838986976724212
2001-03-31,-0.104671852912199,-0.0358272740961564,-0.0521565603089053,0.0759904051882454,0.0311923072671601,0.0567386694557854,0.0913258142534201,0.0765214335294118,0.0929111130409138,0.0413402430852795
2001-04-30,-0.0888381756068143,-0.0954476222471698,-0.12726083145942,-0.235866342947924,-0.00227840760509987,-0.237700961892777,-0.00140598444581734,0.0580770406193161,0.0674002422054506,-0.154559442233748
2001-05-31,-0.0770981949294363,-0.0706371221420369,-0.0936437008119436,0.0341488664686615,-0.00356569906335847,0.0697526819291239,-0.0329952147441697,0.0839950250393885,0.0360883358448395,0.0726901134973178
2001-06-30,-0.0916335783415418,-0.0474467264300618,-0.0682098144344825,0.0325024814223126,-0.0216188247996679,0.0178577061603618,-0.0139042879611947,0.10279724856687,0.0344649130973297,-0.00175452564412558
2001-07-31,-0.0770706897513736,0.00997614829207598,-0.0404400350532055,-0.15344631441816,0.0710574983725214,-0.168970366840976,-0.00138837605858612,0.0781054816488792,0.0324398891195623,-0.152581747348097
2001-08-31,-0.0669180131485932,-0.0125431543077077,-0.0328333594980306,-0.0139657396076212,0.0645081961033676,-0.0429868060308994,-0.0126062381935818,0.0732001183315588,0.0571506527625499,-0.0287166726156984
2001-09-30,-0.0327485057821689,0.0113154113172656,-0.0211248500393644,0.0380457248153913,0.0716229270487677,0.025795735038403,-0.0279694318941586,0.00541109009609914,0.0248105198770151,0.035844888668896
2001-10-31,-0.0554944789293323,-0.0234850190592511,-0.0396849806210353,-0.234180575438753,0.000596970117678414,-0.283672949630736,0.0224646024007575,0.0147803385282189,0.00796669990069756,-0.191503849470381
2001-11-30,-0.0427824869051481,-0.0253594809213427,-0.00883199349687213,0.0510651491589997,-0.0183552711235571,0.0173001467127617,0.0587951456557508,-0.0217826302319616,-0.016623392635493,-0.0332156158990883
2001-12-31,-0.0522363898067811,-0.0368816793576697,-0.00708489778980162,-0.0647836793244951,-0.0393295053294195,-0.0530298638597292,0.0693234366418815,0.028535900738737,-0.012446474822883,-0.023272831927828
2002-01-31,-0.112967410478318,-0.0860954806926702,-0.0851426595368638,-0.15015300171984,-0.00804268174124015,-0.111451373810161,0.037621725700219,0.0595682710159593,0.0611061062326754,-0.129873730565633
2002-02-28,-0.16463650418546,-0.093189886126315,-0.0764372759553804,0.0176462797499698,-0.0179794439530043,0.0612134260698504,0.0296297302748122,0.0316918718722499,0.0592591060886856,0.0759219535291839
2002-03-31,-0.189506424251776,-0.083739442586069,-0.0702741109134342,0.0362725658233525,-0.0151379104627171,0.0467441598685145,0.0567705682640446,0.0369218702582894,0.0865283758212481,-0.0497200025429663
2002-04-30,-0.15725977418628,-0.0786122632542512,-0.0713314714236335,-0.230252672461501,-0.0236734428345467,-0.253122360350256,0.0363623652037126,0.0189302987906402,0.0810634830815401,-0.171599247159975
2002-05-31,-0.155427676466922,-0.0982762923448108,-0.0835976914762055,-0.108294048799728,0.013542464973747,-0.0792753548794612,-0.00274593757320743,-0.0232319919908017,0.0469190135114721,-0.0761989584248153
2002-06-30,-0.172513684639453,-0.0955515821118816,-0.0652890779580632,-0.0706202692747992,0.00449896645455938,0.0144346965333359,0.00441595005006109,-0.0371635135630858,0.0399135145203218,0.0541805762511577
2002-07-31,-0.0819420273247013,-0.110736988213587,-0.0818393367375894,-0.260430888954022,-0.0675899867136583,-0.240626529748338,-0.0242599559228357,-0.136097159477756,-0.0678191216150359,0.00475649825531706
2002-08-31,-0.0837515347585118,-0.0883211621392061,-0.0577625455580202,-0.0249580560835757,-0.0747931614801649,-0.0388849757000015,0.00613625903094551,-0.135577804557467,-0.0861083132499723,-0.0747864408262509
2002-09-30,-0.0789380858340011,-0.123338158516389,-0.102936237198832,-0.178169415903917,-0.0374982614285534,-0.0727521959803006,-0.0131257628225947,-0.129224362787568,-0.114849898637237,0.0329216419074231
2002-10-31,-0.191451220016592,-0.101566574562578,-0.162635689235945,-0.162711286683918,-0.00705646303380338,-0.169150788510066,-0.043406665262421,-0.0483500579561059,0.00201277543135718,-0.0841761090329407
2002-11-30,-0.212903421156393,-0.0984929846295974,-0.0719038255093858,0.0369644666397233,-0.00426566597376271,0.0391470485262721,-0.0511813304642112,-0.020248849602001,-0.00303500802664219,-0.0183372709075645
